202,4,1,1,0,1,1,82.2,80.8,0,32.2,23.9,27.4,8.5,7,2022
202,2,1,0,0,0,0,2.9,0,0,0,0,21.4,8.5,8,2022
202,2,1,0,0,0,0,77.9,0,0,0,0,25,7.6,9,2022
202,2,0,1,0,0,0,0,10.7,0,0,0,27.4,9.9,10,2022
202,4,1,0,0,1,1,62.9,0,0,19.1,71.7,27.3,9.9,11,2022
202,1,0,0,0,0,1,0,0,0,0,76.6,26,8.1,12,2022
202,2,0,1,0,0,1,0,28.2,0,0,77.6,23,9.9,1,2023
202,3,0,1,0,1,0,0,27.6,0,72.2,0,23.3,7.5,2,2023
202,3,1,0,0,0,0,7,0,0,0,0,24.9,9.3,3,2023
202,2,1,0,0,1,0,90.6,0,0,72.1,0,20.2,9.7,4,2023
202,1,1,1,1,1,1,58.8,90.3,71.8,92,29.3,20.6,8.6,5,2023
202,4,1,1,0,1,1,56.1,20,0,92,61.6,23.3,8.6,6,2023
202,1,0,0,1,0,1,0,0,87.4,0,28.7,26.2,5.9,7,2023
202,4,1,0,0,1,0,37.5,0,0,58.1,0,20.6,5.6,8,2023
202,3,1,1,1,1,0,81.4,10.8,33.9,6.1,0,28.6,8.6,9,2023
202,1,1,1,1,0,1,86.7,39.8,21,0,28.5,25.2,5.6,10,2023
202,2,0,1,1,0,0,0,31.1,50.1,0,0,23.1,9.4,11,2023
202,1,0,0,0,0,1,0,0,0,0,85.7,27,6.3,12,2023
203,2,1,0,0,1,1,66.6,0,0,96.5,12.9,20.4,8.3,1,2022
203,5,0,1,0,0,1,0,44.9,0,0,74.9,27.5,7.4,2,2022
203,5,0,1,0,1,1,0,18.9,0,16.3,36.9,24.8,9.6,3,2022
203,4,0,1,0,0,0,0,87.7,0,0,0,28.9,9.2,4,2022
203,4,1,0,0,0,1,35.6,0,0,0,7.2,29.5,5.1,5,2022
203,3,0,1,0,0,0,0,73.7,0,0,0,22.2,5.8,6,2022
203,5,0,0,1,1,1,0,0,27.8,89.4,27.8,25.2,9.6,7,2022
203,5,1,1,0,1,0,27.3,4.2,0,90.5,0,28.8,6.9,8,2022
203,4,1,1,0,1,0,55.5,42.9,0,63.8,0,24.9,7.4,9,2022
203,4,0,0,1,0,1,0,0,46.5,0,16.5,24.6,9.8,10,2022
203,2,1,0,1,0,1,69.9,0,0.4,0,0.1,26.2,7.8,11,2022
203,4,1,1,1,1,1,33,92.8,45.3,11.6,97.4,21.3,5.9,12,2022
203,1,0,0,1,1,1,0,0,28.9,86.8,82.5,27.6,5.6,1,2023
203,5,1,1,1,0,0,87.9,11.9,50,0,0,29,5.7,2,2023
203,3,1,1,0,0,1,2.9,48.5,0,0,58,23.4,9.8,3,2023
203,1,1,1,1,0,0,10.4,72.9,56.3,0,0,29.4,8.2,4,2023
203,4,0,0,0,0,1,0,0,0,0,27.9,23,9.5,5,2023
203,3,0,1,0,1,1,0,52.1,0,85.6,44.6,29.7,9.7,6,2023
203,4,0,0,0,1,1,0,0,0,15.6,43.1,24.1,7.2,7,2023
203,1,0,1,1,1,0,0,38.7,58.2,63.5,0,28.8,9.6,8,2023
203,4,1,0,1,1,1,5.4,0,1.3,19.3,44.1,22.1,9.1,9,2023
203,2,1,0,1,1,1,15.1,0,61.1,44.9,99,24.6,5.8,10,2023
203,4,1,1,0,0,1,49.2,59.7,0,0,57.4,22.5,5.7,11,2023
203,2,0,1,0,0,0,0,32.3,0,0,0,25.2,5.2,12,2023
204,5,0,1,1,0,0,0,88.3,51.8,0,0,28.3,8.8,1,2022
204,4,1,1,1,0,1,65.6,27,25.7,0,97.8,26.6,8,2,2022
204,5,0,1,0,0,0,0,50.9,0,0,0,20,8.9,3,2022
204,5,0,1,0,1,0,0,58.4,0,78.4,0,20.6,6.2,4,2022
204,2,1,1,1,0,1,1.8,28.3,12.5,0,26,27.1,8.9,5,2022
204,5,0,0,1,1,1,0,0,61.7,42.1,43.1,26.9,7.8,6,2022
204,1,1,0,1,0,0,32.8,0,28.7,0,0,21.3,8.4,7,2022
204,5,0,1,0,1,1,0,7.8,0,55.9,83.5,25.6,7.8,8,2022
204,2,0,0,0,1,0,0,0,0,25.5,0,27.5,8.9,9,2022
204,3,0,1,0,0,1,0,11.4,0,0,63.3,26.2,8.7,10,2022
204,4,1,0,0,1,0,49.1,0,0,60,0,28.2,7.3,11,2022
204,2,1,1,0,1,0,32.2,97.2,0,82.1,0,21,7.9,12,2022
204,4,1,1,0,1,1,97.7,57.2,0,94.8,41.5,23.2,8.3,1,2023
204,3,0,1,1,1,1,0,52.3,97.4,65.4,53.1,23.5,5.7,2,2023
204,4,1,0,1,0,0,26.4,0,45.7,0,0,25.6,8.3,3,2023
204,3,0,1,1,0,1,0,90.8,92.5,0,84.4,23.7,7.4,4,2023
204,5,1,1,0,0,0,20.5,31.5,0,0,0,26.7,5,5,2023
204,5,0,0,0,0,0,0,0,0,0,0,22.3,5.7,6,2023
204,1,0,0,1,1,0,0,0,12,46.2,0,28.3,9.2,7,2023
204,2,1,0,0,1,0,56.5,0,0,97.4,0,27.3,9.8,8,2023
204,1,0,0,1,0,0,0,0,86.6,0,0,27.5,9.7,9,2023
204,5,0,1,0,0,0,0,9.1,0,0,0,24.5,7.8,10,2023
204,1,1,0,1,0,0,60.8,0,69.3,0,0,26.7,8.2,11,2023
204,4,0,0,0,0,0,0,0,0,0,0,22.6,6.3,12,2023
205,1,0,1,1,0,1,0,30.1,35.3,0,60.5,20.9,8.9,1,2022
205,2,1,0,1,1,1,49.5,0,40,72.3,77.6,26.4,5.1,2,2022
205,5,1,1,0,0,1,2.3,83.4,0,0,52.4,25.8,5.5,3,2022
205,1,0,0,0,1,0,0,0,0,55.4,0,24.2,5.4,4,2022
205,4,1,1,0,0,1,37.7,92.8,0,0,23.1,22.1,8.7,5,2022
205,5,0,0,1,0,1,0,0,91.5,0,37,23.1,7.8,6,2022
205,5,0,1,1,0,0,0,68.1,60.6,0,0,22.9,7.2,7,2022
205,4,0,1,1,1,0,0,58.2,54.4,51.4,0,24.9,9.2,8,2022
205,2,0,0,1,1,0,0,0,76.9,80.4,0,21.7,7.7,9,2022
205,4,1,0,0,0,0,44.8,0,0,0,0,27,5.2,10,2022
205,1,0,0,1,0,0,0,0,97.1,0,0,22.5,5.8,11,2022
205,1,1,1,0,1,1,24.8,13.8,0,48.2,31,21.4,5.5,12,2022
205,3,0,1,1,1,0,0,70.6,29.4,55.6,0,23.8,6.2,1,2023
205,4,1,0,0,0,1,54,0,0,0,93.4,27.5,7.9,2,2023
205,5,1,0,0,0,0,74.8,0,0,0,0,29.1,8.9,3,2023
205,1,1,1,1,1,0,8.4,42.2,69,52.3,0,28.5,9.9,4,2023
205,2,1,1,0,1,0,57.4,71.8,0,41.1,0,27.1,6.7,5,2023
205,4,0,1,1,0,0,0,34.8,13.9,0,0,28.8,5.3,6,2023
205,3,1,0,1,1,0,98.7,0,57.4,65.7,0,29.1,7.8,7,2023
205,3,1,1,0,1,0,98,89.8,0,86.8,0,27.9,7,8,2023
205,2,1,0,1,0,0,71.4,0,97.7,0,0,24,7.2,9,2023
205,5,0,1,1,1,0,0,80.7,7.1,14.4,0,28.7,7.6,10,2023
205,4,1,1,0,1,0,21,70.3,0,16,0,27.8,5,11,2023
205,1,0,0,1,1,0,0,0,58.2,39.8,0,28.7,5.7,12,2023
206,5,0,0,1,0,1,0,0,60.9,0,2.9,26.8,9.5,1,2022
206,1,1,1,0,1,1,12.5,91.1,0,38.2,43.3,23.8,5.8,2,2022
206,5,0,1,0,1,0,0,96.8,0,93.8,0,28.7,5.1,3,2022
206,1,0,0,1,0,0,0,0,12.9,0,0,22.9,6.6,4,2022
206,2,0,1,0,0,1,0,21.4,0,0,8.9,25.6,9.6,5,2022
206,1,1,1,1,1,1,13.7,45.6,85.9,7.9,0.4,27.2,6.1,6,2022
206,3,0,0,1,1,0,0,0,18.4,34.5,0,28.1,5.9,7,2022
206,5,0,0,1,0,0,0,0,79.2,0,0,23.7,5.3,8,2022
206,2,0,0,0,1,0,0,0,0,17.6,0,27.5,6.7,9,2022
206,2,0,0,1,1,1,0,0,10.6,21.5,92.7,21.5,5.1,10,2022
206,4,1,1,0,0,1,7.5,99.4,0,0,22.1,25.7,5.9,11,2022
206,1,1,1,0,1,0,81.9,44.8,0,86.5,0,25.3,6.4,12,2022
206,4,1,1,1,0,0,83.7,91,60.8,0,0,28.4,5.5,1,2023
206,3,1,0,1,0,1,18.4,0,40.7,0,21.3,28,7.5,2,2023
206,1,0,0,1,0,0,0,0,89.8,0,0,25,7,3,2023
206,2,1,1,1,0,0,3.6,26.8,38.2,0,0,20.9,5,4,2023
206,4,0,1,0,1,1,0,74.5,0,57.4,49.6,25.6,5.2,5,2023
206,4,1,0,1,1,1,89.3,0,49.3,41.5,15.3,27.5,9.9,6,2023
206,2,1,0,0,1,0,86.9,0,0,33.1,0,26.2,6.3,7,2023
206,2,0,0,0,1,0,0,0,0,3.7,0,24.4,5.4,8,2023
206,2,0,1,1,0,1,0,36.9,85.7,0,76.2,27.5,5.3,9,2023
206,1,0,0,0,0,0,0,0,0,0,0,25.5,5.5,10,2023
206,4,0,0,1,0,1,0,0,29,0,98.8,23.6,7.1,11,2023
206,2,0,1,0,0,0,0,68.1,0,0,0,29,9.5,12,2023
207,2,1,0,0,0,0,33,0,0,0,0,27.6,7.7,1,2022
207,2,1,0,1,0,1,35.7,0,82.2,0,61.8,22.7,7.4,2,2022
207,3,0,0,0,0,1,0,0,0,0,82.6,21.7,6.4,3,2022
207,3,1,0,1,1,0,16.8,0,42.5,34.2,0,29,9.9,4,2022
207,1,1,0,1,0,1,32.5,0,48.8,0,22.6,28.1,9.6,5,2022
207,1,0,0,1,1,1,0,0,58.9,78,56.3,23.7,7.2,6,2022
207,3,1,0,1,0,0,37.6,0,2.8,0,0,23.6,9,7,2022
207,5,0,0,1,0,1,0,0,90.6,0,85.7,26.7,5,8,2022
207,4,0,1,0,1,1,0,56,0,57,9.3,23.1,7.7,9,2022
207,1,0,0,1,0,1,0,0,10.4,0,0.4,28,9.5,10,2022
207,3,1,1,0,0,1,47.2,19.9,0,0,1.6,28.1,6.5,11,2022
207,5,0,0,0,1,0,0,0,0,14.7,0,21.8,9.5,12,2022
207,2,1,1,0,0,0,22.8,68.2,0,0,0,25.2,9.3,1,2023
207,5,1,1,1,0,1,62,1,66.2,0,49.2,29.8,6.8,2,2023
207,3,1,1,1,1,1,37.2,22.2,18.9,46.9,37,25.4,6.9,3,2023
207,4,0,1,1,0,0,0,60,71.3,0,0,21.5,8.8,4,2023
207,4,1,0,0,0,0,17.8,0,0,0,0,21,7.8,5,2023
207,1,1,0,0,1,1,10.9,0,0,79.1,37.1,22.5,6,6,2023
207,3,0,0,0,0,0,0,0,0,0,0,29.2,5.5,7,2023
207,1,1,0,0,0,1,51,0,0,0,99,21.5,6,8,2023
207,5,1,1,0,1,1,86.1,15.2,0,53.2,47.9,20.4,8.7,9,2023
207,4,1,0,1,0,1,7.3,0,74.9,0,32.1,25.7,6.9,10,2023
207,1,1,1,0,0,0,17.8,6.2,0,0,0,22.4,6.6,11,2023
207,4,1,1,0,0,0,56.5,87,0,0,0,28.4,6.8,12,2023
208,5,1,1,0,1,1,23.4,74.1,0,8.4,46.8,27.5,8,1,2022
208,4,1,0,0,0,0,82,0,0,0,0,25.7,8.1,2,2022
208,3,0,1,0,1,1,0,6.9,0,40.4,81,24.2,9.1,3,2022
208,2,1,0,0,0,0,72.7,0,0,0,0,23.8,9.2,4,2022
208,3,0,1,1,0,1,0,67.5,99.6,0,99.5,29.5,9.8,5,2022
208,2,1,0,1,1,1,77.9,0,48.1,78,67.3,28,6.7,6,2022
208,5,1,1,0,0,0,59,51.2,0,0,0,22.9,8.8,7,2022
208,1,1,0,1,0,0,82.5,0,33.1,0,0,28,9.9,8,2022
208,1,0,0,0,0,1,0,0,0,0,8,24.2,9.5,9,2022
208,3,1,1,1,1,1,45,76.4,65,6.4,40.6,25.4,8,10,2022
208,3,0,0,0,0,1,0,0,0,0,79.7,29.2,7.7,11,2022
208,4,1,1,0,1,1,93,15.6,0,93.3,73.1,22.6,7,12,2022
208,1,1,0,1,1,0,42.7,0,16.4,19.8,0,29.7,6.5,1,2023
208,3,1,0,1,0,0,72,0,40.7,0,0,22,5.4,2,2023
208,2,1,0,0,0,1,52,0,0,0,51.9,26.1,7.9,3,2023
208,4,1,1,0,1,1,92,49.6,0,45.1,9.6,28.8,8.6,4,2023
208,4,1,0,1,0,1,90.6,0,9.9,0,46.9,29.7,9.8,5,2023
208,3,0,1,1,1,1,0,4.2,17.7,24.6,93.6,22.3,9.1,6,2023
208,5,1,1,1,0,0,13.8,16.4,9.4,0,0,27.9,5.1,7,2023
208,2,1,1,0,0,0,91.1,81.6,0,0,0,27.9,5.9,8,2023
208,2,1,1,0,1,0,12.2,80.1,0,53.2,0,27.2,9.2,9,2023
208,1,1,0,1,0,1,50.1,0,56.5,0,5.2,28.8,8.8,10,2023
208,3,0,0,0,0,0,0,0,0,0,0,26.2,5.2,11,2023
208,2,1,1,1,1,1,31.9,22.4,3,69.5,58.4,28,6.4,12,2023
209,2,0,0,0,1,0,0,0,0,88.9,0,23.1,7.4,1,2022
209,3,0,1,1,1,0,0,88,30.6,3.4,0,26.3,5.7,2,2022
209,5,0,1,0,0,1,0,85,0,0,31.5,23.2,8.3,3,2022
209,2,0,0,0,0,1,0,0,0,0,1.1,29.2,7.5,4,2022
209,1,1,0,0,0,0,96.6,0,0,0,0,26,8.7,5,2022
209,3,0,1,1,0,0,0,59.2,87.8,0,0,28.7,5.2,6,2022
209,2,0,1,1,0,1,0,98.3,45.1,0,93.9,28.7,8.7,7,2022
209,4,1,1,1,1,0,13.1,76.5,72.6,24.9,0,23.3,6.9,8,2022
209,2,0,1,1,0,0,0,50.7,52.5,0,0,28.3,8.9,9,2022
209,5,1,0,1,0,1,97.9,0,3.8,0,98.2,24,8,10,2022
209,1,1,1,1,1,0,92.4,57,61.7,36.3,0,21.4,6.1,11,2022
209,2,0,1,1,1,0,0,18.1,92.6,53.1,0,28.6,7,12,2022
209,4,0,1,0,1,0,0,96.4,0,54.9,0,26.5,5.5,1,2023
209,2,1,1,1,0,0,13.1,66,36.5,0,0,25.8,9,2,2023
209,4,0,0,0,1,1,0,0,0,22.7,21.2,20.9,5.8,3,2023
209,5,1,1,0,1,1,6.3,22.3,0,20.7,78.6,26.6,6.1,4,2023
209,3,0,1,1,1,0,0,81,37.3,61.4,0,23.5,8,5,2023
209,3,1,1,0,0,0,70.6,40.9,0,0,0,26,9.2,6,2023
209,2,0,1,0,1,0,0,53.3,0,44.5,0,29.3,6.5,7,2023
209,4,1,0,1,1,1,41.7,0,49.1,62.8,75.3,27.5,9.7,8,2023
209,2,1,0,0,0,0,43.1,0,0,0,0,25.1,6.5,9,2023
209,2,1,0,0,0,1,84.1,0,0,0,79.1,26.8,7.7,10,2023
209,1,1,1,1,0,1,14.2,66.2,56.8,0,87.4,23.6,5.1,11,2023
209,1,0,1,0,0,0,0,67.6,0,0,0,20.7,8.5,12,2023
210,4,1,0,0,1,0,20.2,0,0,28.8,0,24.4,5.6,1,2022
210,1,0,0,1,0,0,0,0,81.5,0,0,28.9,6.4,2,2022
210,2,0,1,0,1,1,0,2.6,0,56.8,3.2,27.2,5.8,3,2022
210,3,0,0,0,1,0,0,0,0,94.8,0,23.1,8.7,4,2022
210,5,0,0,1,1,1,0,0,18.9,84,67,25,8.4,5,2022
210,1,1,0,1,0,1,70.3,0,55.5,0,45,28.5,7,6,2022
210,2,1,0,0,0,0,25.1,0,0,0,0,22.6,8.6,7,2022
210,2,0,1,0,1,0,0,66.8,0,61.2,0,29.3,5,8,2022
210,4,0,0,1,0,1,0,0,43.3,0,15.7,25,6.3,9,2022
210,2,0,0,0,1,0,0,0,0,2.7,0,27.2,5.6,10,2022
210,3,0,0,0,1,0,0,0,0,17.8,0,28,9.6,11,2022
210,3,0,0,1,1,1,0,0,48.7,98.3,1.3,20,8,12,2022
210,5,0,0,0,1,0,0,0,0,93.3,0,22.4,8.5,1,2023
210,1,1,1,0,0,0,94.8,46,0,0,0,28.5,6.3,2,2023
210,1,1,1,0,0,1,93.6,41,0,0,58.6,26.7,9.1,3,2023
210,1,0,0,1,1,1,0,0,99.6,14.3,95.9,22.9,8.5,4,2023
210,3,0,0,0,0,0,0,0,0,0,0,28.6,5.1,5,2023
210,5,0,1,1,1,0,0,63.3,14,81.9,0,27,6.5,6,2023
210,3,0,1,0,0,1,0,57.4,0,0,23.5,28.9,8.4,7,2023
210,1,1,0,0,0,0,77.3,0,0,0,0,23.3,5.3,8,2023
210,4,1,0,1,1,1,38.8,0,52.7,83.2,79.6,27.6,9,9,2023
210,2,1,1,1,0,0,17.6,86.6,50.1,0,0,28,7.1,10,2023
210,3,0,1,1,1,1,0,47.9,33.7,82.2,92.1,21.8,9.7,11,2023
210,5,1,1,0,0,0,62.7,57.8,0,0,0,26.9,6.9,12,2023
211,5,0,1,0,1,0,0,73.5,0,26.9,0,27.6,6,1,2022
211,1,1,1,1,0,0,49.7,45.6,52.2,0,0,21.9,6.4,2,2022
211,5,0,1,0,0,1,0,46.3,0,0,0,28.3,7.2,3,2022
211,3,1,1,0,0,1,83.5,6.8,0,0,69.2,24.5,6,4,2022
211,4,1,0,0,0,1,74.5,0,0,0,72.9,29.4,6.2,5,2022
211,3,1,1,0,0,0,77.7,27.2,0,0,0,26.3,5.1,6,2022
211,1,0,0,1,0,0,0,0,97.6,0,0,20.8,8.4,7,2022
211,1,0,1,0,0,1,0,69,0,0,60.4,20.3,5.4,8,2022
211,1,1,0,1,0,0,38.5,0,64.4,0,0,24.4,7.8,9,2022
211,3,1,1,1,1,0,27.6,99.2,26,16.9,0,22.4,5.5,10,2022
211,2,1,1,1,0,0,89.6,59.5,58.5,0,0,29.1,5.3,11,2022
211,4,0,0,0,0,0,0,0,0,0,0,28.4,5.3,12,2022
211,1,1,0,1,0,0,83.3,0,30.7,0,0,23,6.8,1,2023
211,2,1,0,1,1,1,89.6,0,35,90.7,80.7,28.8,9.5,2,2023
211,3,1,1,1,0,1,78.2,15.8,94.2,0,81.5,24.4,6.9,3,2023
211,4,0,1,1,1,0,0,68.8,32.4,68.2,0,24.1,6.9,4,2023
211,5,0,1,0,1,0,0,47.3,0,56.8,0,20.6,6.9,5,2023
211,2,1,1,0,1,1,89.2,60,0,87.4,62.4,28.3,5.4,6,2023
211,1,0,1,0,1,0,0,84.8,0,2.7,0,25.3,6.1,7,2023
211,2,0,1,0,0,1,0,52.4,0,0,89.5,29.7,8.4,8,2023
211,1,1,1,0,0,0,19.6,24.4,0,0,0,23.8,8.2,9,2023
211,1,1,1,0,1,0,9.9,0.5,0,52.1,0,21.6,6.5,10,2023
211,5,0,0,0,0,0,0,0,0,0,0,20.2,8.1,11,2023
211,1,0,1,0,0,0,0,40.8,0,0,0,26.3,5.2,12,2023
212,1,1,0,1,1,1,86.4,0,10.4,54.4,58,26.2,6.5,1,2022
212,1,0,1,1,1,0,0,67.4,10.7,1.5,0,20.7,8.4,2,2022
212,1,0,1,1,1,0,0,21.5,14.1,1.3,0,26,7.4,3,2022
212,5,0,1,0,1,0,0,49.4,0,33.2,0,29.9,9,4,2022
212,5,1,1,1,0,1,16.8,73.6,41.5,0,39,22.5,7.8,5,2022
212,5,0,1,1,1,1,0,63.6,60.2,17.1,42.1,21.3,7.7,6,2022
212,2,1,0,0,1,1,8,0,0,55.9,1.3,27.4,6.6,7,2022
212,5,1,0,0,0,1,86.7,0,0,0,48.4,25.4,8.4,8,2022
212,2,0,1,0,0,0,0,16.3,0,0,0,28.9,7.3,9,2022
212,3,1,0,0,0,1,68.9,0,0,0,35.8,20.3,7,10,2022
212,5,0,1,0,1,1,0,20.8,0,79.4,42.2,20.3,7.4,11,2022
212,2,0,1,0,0,0,0,97.6,0,0,0,28,8.2,12,2022
212,3,0,0,0,0,0,0,0,0,0,0,29.8,8.3,1,2023
212,3,1,1,0,1,1,19.4,65.2,0,50.9,25.5,23.7,5.1,2,2023
212,2,0,0,0,1,1,0,0,0,77.2,23.5,29.8,6,3,2023
212,4,0,1,0,0,1,0,35.3,0,0,35.3,24.1,8.3,4,2023
212,3,0,0,0,0,0,0,0,0,0,0,27.3,6,5,2023
212,5,1,1,0,0,0,21.4,29.2,0,0,0,24.6,5.6,6,2023
212,5,0,0,0,0,0,0,0,0,0,0,22.3,5.5,7,2023
212,3,0,1,1,0,0,0,0.9,53.1,0,0,24.6,6.6,8,2023
212,3,1,0,1,0,0,5.3,0,13.9,0,0,20.3,8.3,9,2023
212,1,1,0,0,0,0,22.8,0,0,0,0,27.2,8.1,10,2023
212,2,0,1,0,0,1,0,82.2,0,0,8.6,29.7,7.9,11,2023
212,3,0,0,0,1,0,0,0,0,9,0,29.5,8.1,12,2023
213,3,1,1,1,0,1,62.6,3.5,42.3,0,50.2,23.4,8.9,1,2022
213,1,0,1,1,0,0,0,22.8,27,0,0,21.4,7.7,2,2022
213,1,0,0,1,1,0,0,0,45.2,67.2,0,28.8,8.8,3,2022
213,4,0,1,1,1,1,0,40,51.7,17,1.1,22,7.3,4,2022
213,1,1,0,1,0,0,25.4,0,82,0,0,29.1,7.3,5,2022
213,1,0,0,1,0,0,0,0,68.2,0,0,23.8,6.1,6,2022
213,2,0,0,0,0,0,0,0,0,0,0,27.2,9.6,7,2022
213,4,1,0,0,0,1,4.7,0,0,0,72,29,9.7,8,2022
213,3,0,1,0,0,1,0,32,0,0,69.7,24.9,8.1,9,2022
213,5,0,1,1,1,0,0,89.2,62.8,68.8,0,27.8,6.7,10,2022
213,2,1,0,0,0,0,51.4,0,0,0,0,24.5,7.8,11,2022
213,3,0,1,0,1,1,0,48.8,0,85.5,12.7,25,8.2,12,2022
213,1,1,0,0,1,1,17.5,0,0,16.1,77.4,27.6,9.4,1,2023
213,5,0,0,0,0,0,0,0,0,0,0,21.1,5.2,2,2023
213,1,0,0,0,1,1,0,0,0,92.9,37,26.4,9.5,3,2023
213,2,1,1,1,0,1,27.6,48,52.2,0,79,21,9.4,4,2023
213,4,1,1,1,1,1,96.4,59.2,18.8,21.5,84.7,20.3,7,5,2023
213,3,1,0,1,1,1,94.4,0,50.2,99,97.7,27.2,8.8,6,2023
213,5,1,1,0,1,0,79.1,9.4,0,86.4,0,27.6,7.1,7,2023
213,3,1,1,0,0,1,69.1,16.6,0,0,45,27.3,6.2,8,2023
213,4,1,1,0,0,0,44.9,47.5,0,0,0,24.1,5.4,9,2023
213,2,0,0,1,0,1,0,0,15.8,0,21.2,22.8,5.7,10,2023
213,2,1,0,1,0,1,12.3,0,43.5,0,91.5,22.7,5.7,11,2023
213,5,1,1,1,0,1,7.3,36.2,26.4,0,32.7,20.6,5.3,12,2023
214,3,1,1,0,0,1,61.2,93.8,0,0,16.6,24.7,9.5,1,2022
214,1,0,0,0,1,0,0,0,0,82.7,0,20,7.1,2,2022
214,3,1,1,1,0,1,80,70.6,7.3,0,93.9,24.4,6.7,3,2022
214,3,1,0,1,0,1,9.4,0,75,0,47.4,23.6,8.5,4,2022
214,3,1,1,1,0,0,82.1,46.7,94.5,0,0,20.5,5.1,5,2022
214,5,1,1,1,1,0,65.4,58,50.2,15.6,0,25.7,9.9,6,2022
214,4,0,1,0,1,0,0,49.7,0,70.9,0,27.5,8.3,7,2022
214,4,0,0,0,0,1,0,0,0,0,32.3,21.6,8.3,8,2022
214,1,0,1,0,1,1,0,95,0,1.4,34.6,21.2,7.8,9,2022
214,2,0,0,1,1,1,0,0,35.3,26.7,93.9,21,7,10,2022
214,5,0,1,1,1,0,0,6.4,53.2,35.6,0,27.8,5.5,11,2022
214,5,0,1,1,1,0,0,48.9,2.9,29,0,26.9,7.4,12,2022
214,5,0,0,1,1,1,0,0,85.3,91.1,43.1,24.4,9.1,1,2023
214,5,1,0,0,0,0,71.8,0,0,0,0,27.6,6.8,2,2023
214,4,1,0,1,0,1,62.1,0,60.1,0,88.6,26.4,5.9,3,2023
214,5,1,0,0,0,1,94,0,0,0,96,26.6,5.5,4,2023
214,2,1,0,1,0,1,8.5,0,63.6,0,17.7,22.2,6.1,5,2023
214,5,1,1,0,1,1,25.5,73.2,0,56.4,98.2,23.6,5,6,2023
214,1,0,1,0,1,0,0,98.1,0,86.4,0,24.3,7.1,7,2023
214,3,0,1,1,0,0,0,61.7,73.3,0,0,20.8,6.6,8,2023
214,1,0,0,0,0,1,0,0,0,0,61.6,21.8,9,9,2023
214,5,0,1,0,0,1,0,61.5,0,0,84.9,29.1,5.6,10,2023
214,3,0,0,0,1,0,0,0,0,54.6,0,20.4,8.1,11,2023
214,1,0,1,0,1,0,0,33.6,0,5,0,24.6,6.7,12,2023
215,5,0,0,1,1,1,0,0,72.8,68.3,96.7,27,5.3,1,2022
215,1,0,0,1,0,0,0,0,54.2,0,0,21.4,5.7,2,2022
215,3,0,1,0,1,0,0,2.1,0,41.7,0,22.1,8.9,3,2022
215,1,0,1,1,0,1,0,32.7,89.6,0,39.4,22.4,9.4,4,2022
215,2,1,0,1,0,0,44.2,0,78.9,0,0,20,5.2,5,2022
215,1,1,0,1,0,0,19.7,0,56.5,0,0,26.8,5.3,6,2022
215,4,0,1,1,0,0,0,54.4,71.4,0,0,23.5,9.9,7,2022
